"workerid_director","condition","language","implicit_term","order","target1","target2","target3","distractor1","distractor2","distractor3","distractor4","distractor5","distractor6","clue","question_type"
"A27TB066SL630S","chinese_term","english","<U+5730><U+5F62>","3_2","lake","basin","highland","waterfall","starry sky","cheese","bowl","theft","hat","non moving parts of nature",""
"A27TB066SL630S","chinese_term","english","<U+751F><U+7269>","3_2","plant","fungus","human","stone","mountain","computer programming","motorcycle","barrette","microphone","living things",""
"A27TB066SL630S","chinese_term","english","<U+6C34><U+57DF>","3_2","canal","pond","glacier","ice","milk","plateau","chicken","biscuit","microphone","hold water",""
"A27TB066SL630S","chinese_term","english","<U+751F><U+7269>","3_2","animal","insect","virus","mineral","river","baseball","boat","chair","earrings","dangerous",""
"A27TB066SL630S","english_term","english","crimes","3_2","rape","assault","trespassing","spitting","being mean","motorcycle","lamp","apple slices","walrus","crime",""
NA,"catch","english","colors",NA,"blue","yellow","red","green","orange","black","purple","pink","white","Just select the word 'purple'","catch"
NA,"catch","english","planets",NA,"Mercury","Venus","Mars","Neptune","Saturn","Jupiter","Uranus","Pluto","Earth","Just select the word 'Jupiter'","catch"
NA,"catch","english","sports",NA,"soccer","volleyball","swimming","basketball","baseball","golf","diving","rowing","gymnastics","Just select the word 'baseball'","catch"
NA,"catch","english","cities",NA,"New York","London","Istanbul","Beijing","Los Angeles","Cairo","Sydney","Rio de Janeiro","Tokyo","Just select the word 'Cairo'","catch"
NA,"catch","english","countries",NA,"USA","China","Great Britain","Argentina","Germany","Japan","Ethiopia","Australia","Canada","Just select the word 'Canada'","catch"
