word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
accept	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
apparel	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
beard	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bracket	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
catastrophic	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cockfight	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
countable	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deed	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
divinity	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
enigma	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fellow	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
foxhole	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gravestone	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hill	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
infringe	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lament	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lustful	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
minute	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nitrogen	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
paintbrush	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
plant	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
prone	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
recycle	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rotten	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
series	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
slot	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stable	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
supplement	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
threaten	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
turtle	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
voltage	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wrecker	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
application	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
boorish	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
coed	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dally	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disparaging	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
evacuate	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
garrulous	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
horrendous	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
infinite	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
kooky	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
misconduct	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pageant	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pox	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
relent	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sequester	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
strangulate	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
trillion	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unto	Is the word 	...	iconicity	40	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
