word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
afloat	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
astronaut	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
birthmark	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
builder	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
check	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
complement	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
criticize	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
detailed	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
driver	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
excel	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flame	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gallbladder	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hair	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
household	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
investigate	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lent	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
markup	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mortgage	Is the word 	...	iconicity	147	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
