word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
agreed	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
audience	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bland	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bureau	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chicken	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
concur	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crucify	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
devour	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
duct	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
expanded	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flee	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gather	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
handicap	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
humiliating	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
itching	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lifeguard	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mastery	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mountainside	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
often	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
peep	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
postage	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
quiet	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
reserved	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scan	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shower	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sorrow	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
storage	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tango	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
touchy	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
upstage	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wench	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
adage	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
balk	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
carol	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
constellation	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
depreciable	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
echolalia	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fertilizer	Is the word 	...	iconicity	176	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
