word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
absorb	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
anybody	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
be	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bowing	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
casket	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
coaster	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cosmic	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
declare	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dive	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
endure	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
featured	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fossil	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
grasp	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hidden	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
infertile	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lactate	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
luminous	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mingle	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nightcap	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
packet	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
placebo	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
prohibit	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
recording	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rookie	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sensitive	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
slight	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
squeak	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sunroof	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
thorough	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
turbine	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
vocation	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
worthless	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
aphrodisiac	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bombinate	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
clunk	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cylindrical	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disinterest	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ethos	Is the word 	...	iconicity	27	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
