word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
algebra	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
awareness	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bloat	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
butterscotch	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
choose	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
confront	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
culinary	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
digest	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dynamite	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
exterior	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
floor	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
getaway	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hardness	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
husky	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
jerk	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
line	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
meal	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
multiply	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
opponent	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
perfect	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
powerless	Is the word 	...	iconicity	206	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
