word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
acrylic	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
area	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
beginning	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
brew	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
centered	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
colored	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cowgirl	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deliverance	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
doorman	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
era	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fiesta	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
friend	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
grope	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
holster	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
instant	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lava	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
maintenance	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mixer	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
novelist	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
parch	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
plenty	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
prowl	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
registration	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rural	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shadowed	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
snag	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stare	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
swarm	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tide	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
uncle	Is the word 	...	iconicity	79	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
