word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
angular	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
baron	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
border	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cardinal	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cloak	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
coping	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deaf	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
displace	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
embassy	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fashionable	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
forgery	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
govern	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hell	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
inch	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
kitchen	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lost	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
midpoint	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
needy	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
overpass	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pinball	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
privacy	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
reasoning	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
riverboat	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
seed	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
slack	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sporty	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sudden	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
therapeutic	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
troublesome	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
village	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wondering	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
anarchy	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
blasphemous	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
clangor	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crump	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
discord	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
epoxy	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fryer	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
herring	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
indivertible	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
juror	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
memorabilia	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
optional	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pointy	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rectal	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
seam	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
squish	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tortellini	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unreality	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
zoning	Is the word 	...	iconicity	301	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
