word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
aftermath	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
athletic	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bit	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bulk	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
checkout	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
compliment	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
croissant	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
detector	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
drool	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
exchange	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flank	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
galore	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hairpiece	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hover	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
inviting	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
let	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
marry	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
most	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
occupy	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pea	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
porcelain	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
qualification	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
replace	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
satisfy	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shoplift	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
solidify	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stinker	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tail	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
toothless	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unsure	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
weasel	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
accustom	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
avid	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
canard	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
congruent	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
denationalize	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dumpy	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fated	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
goulash	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
implausible	Is the word 	...	iconicity	152	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
