word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
agonize	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
attribute	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
blade	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bunk	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chest	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
concert	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crown	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
devise	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dual	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
exorcism	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flaw	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gasoline	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
handbook	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
humble	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
issue	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lie	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
master	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
motto	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
official	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pee	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
possessive	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
quick	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
resentful	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scale	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
show	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
soothing	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stop	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tangent	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
touch	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
upright	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
welcome	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
actualize	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Baggie	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
carbonize	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
considering	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deprave	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
easily	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
femininity	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gratification	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
impressionable	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
interweave	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lone	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
naturalize	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
perforated	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pulpit	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
roomy	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
slovenly	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tamable	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
uncritical	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
weaponry	Is the word 	...	iconicity	172	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
