word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
amendment	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ballpoint	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
boiled	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
candidate	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
class	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
context	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
damp	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
discount	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
either	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
faith	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
food	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gluttony	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
headmistress	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
immaculate	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
karma	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lockout	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
merchandise	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
narration	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
outgrow	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
physique	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
prestigious	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rational	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rice	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scum	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sitter	Is the word 	...	iconicity	262	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
