word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
across	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
are	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
beginner	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
breezy	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
center	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
color	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cowboy	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deliver	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
doorknob	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
equipment	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fierce	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fried	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
groovy	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
holly	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
instance	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
laundry	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
maintain	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mixed	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
novel	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
parasite	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
plentiful	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
provoke	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
registered	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rupture	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shadow	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
snack	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stardust	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
swap	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tidal	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
uncertain	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
walrus	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
yogurt	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
arson	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
broil	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
communalize	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
decompression	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
distortion	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
exhume	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
geologic	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
idealistic	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
inkling	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
laud	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
moldy	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
paraplegia	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
presentation	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
repugnance	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sherry	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
substantive	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tux	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Vaseline	Is the word 	...	iconicity	78	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
