word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
adopt	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ascend	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bewilderment	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
brothel	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chap	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
common	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
creator	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deprive	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
drape	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
eventful	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
firearm	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fumble	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
guitarist	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
horn	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
interfere	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
leaves	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
manipulate	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
money	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
obesity	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pastor	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
police	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
punctuate	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
relinquish	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
salon	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sheet	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
snowstorm	Is the word 	...	iconicity	116	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
