word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
admirable	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
artichoke	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
beta	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
broke	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chance	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
commencement	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
creak	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
department	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dragonfly	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ethic	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fine	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
frustrate	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
guidance	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hop	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
intercept	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
learned	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
manhood	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
molecule	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
oak	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
passing	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
poised	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pulp	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
reliable	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
salami	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
she	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
snot	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stealthy	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
switchblade	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tire	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
underwear	Is the word 	...	iconicity	108	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
