word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
annoy	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
baseball	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
borrowing	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
caress	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
closer	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cordial	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
death	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disqualify	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
emergency	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
father	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
forgot	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gracious	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
helping	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
incorrect	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
kneel	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lounging	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
migraine	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
neighborhood	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
overshoot	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pinnacle	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
probe	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rebound	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
roaring	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
seen	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
slap	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
spout	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sugar	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
thermostat	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
trump	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
violate	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wool	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
angina	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bleeping	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
claustrophobia	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cuckoo	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
discretional	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
equivocal	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fundamental	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hi	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
indubitable	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
kaleidoscope	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
meringue	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ordinarily	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pomegranate	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
redemptive	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sedan	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
staph	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
toucan	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unreliable	Is the word 	...	iconicity	308	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
