word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
age	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
attach	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bittersweet	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bulletin	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cheeky	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
compound	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crossbar	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deterrent	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
drought	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
excuse	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flaring	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gap	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hallowed	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
huddle	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
iris	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
leverage	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
marvelous	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
motherland	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
octopus	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
peaked	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
portable	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
quantity	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
representative	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sauna	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shortage	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
solve	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stocking	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
takeover	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
topless	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unwell	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wedding	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
acknowledged	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
awhile	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
canon	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
conjoin	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
denude	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
duplicitous	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fax	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
graduation	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
imponderable	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
intermingle	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
loafer	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nab	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
perambulate	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pry	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Ritalin	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sleaze	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
synagogue	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
uncomfortable	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wanton	Is the word 	...	iconicity	158	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
