word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
annoyance	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
baseline	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
boss	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cargo	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
closet	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
core	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deathly	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disregard	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
emotion	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fatherhood	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
forgotten	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
grade	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
helpless	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
increase	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
knew	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lousy	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
migrate	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
neither	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
oversight	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pinpoint	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
problem	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rebuild	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
roast	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
seesaw	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
slash	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sprawl	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
suggest	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
thesaurus	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
trumpet	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
violence	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
word	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
angst	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
blight	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
claustrophobic	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cuddly	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
discriminating	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
eradicate	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fundamentalism	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hic	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
induct	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
kamikaze	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Messiah	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ordnance	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pomp	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
redemptory	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
seditious	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stapler	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
toupee	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unreligious	Is the word 	...	iconicity	1	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
