word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
accommodate	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
appease	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
beast	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
brainstorm	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
catching	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cocky	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
counterbalance	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deface	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dizzy	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
enormous	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
felt	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fragile	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
graze	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hinder	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ingredient	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
land	Is the word 	...	iconicity	44	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
