word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
addict	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
arose	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
below	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
brightness	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chain	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
come	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crank	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
demonic	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dove	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
escape	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
filling	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
frost	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
growth	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
honey	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
integrate	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lead	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
malt	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
modernist	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
numerous	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
partial	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
poach	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
public	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rejoin	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
safari	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shape	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sneeze	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
station	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
swell	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
times	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
underline	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
warm	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
zip	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
asphyxia	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
budgie	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
complicate	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
defective	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
divisibility	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
experimental	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
girder	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
illegitimate	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
inscribe	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
legit	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
monotonous	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
parquet	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
priestess	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
resonant	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shrill	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sullen	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
twine	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
veneration	Is the word 	...	iconicity	94	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
