word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
absurd	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
anyway	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bead	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
box	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cast	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
coated	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
costly	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
decode	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
diverse	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
energize	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fee	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
foul	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
grassland	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hideous	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
inflate	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ladder	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lunar	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
minimal	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nightgown	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
padding	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
placid	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
prolong	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
recoverable	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
roost	Is the word 	...	iconicity	30	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
