word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
advise	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
assign	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bin	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bud	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chase	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
compete	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
criminal	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
desperation	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
driftwood	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
exaggerated	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fix	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fuse	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
habitable	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hostess	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
intrigue	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
legitimate	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
marijuana	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
moose	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
observe	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
patronize	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pond	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pursue	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
remove	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sandpaper	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shipment	Is the word 	...	iconicity	136	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
