word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
acting	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
argue	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
behave	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
brewing	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
centimeter	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
coloring	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cozy	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
delta	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
doorstep	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
eraser	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fifth	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
friendship	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
grotesque	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
home	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
instinct	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lavish	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
majesty	Is the word 	...	iconicity	81	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
