word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
aloe	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
backpack	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
blower	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cake	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cider	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
consideration	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
curse	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
diplomatic	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
eastern	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
eyesore	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fluke	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
glancing	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hatch	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
icon	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
journal	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
literary	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
medieval	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mustache	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ordinary	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
personal	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
prefer	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rally	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
retrieve	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scraper	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
silverware	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
species	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stripped	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
teething	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
translate	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
vaporize	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wick	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
agnostic	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
behoof	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chastise	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cordon	Is the word 	...	iconicity	230	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
