word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
ambience	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
balance	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bob	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
campus	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
clan	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
contemplate	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
daddy	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disciplined	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
effort	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
failing	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
follow	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
glory	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
headed	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
illusion	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
junkie	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
local	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
menopause	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nameless	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
outback	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
phone	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
presence	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rarity	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rhetorical	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scruffy	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sip	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sphinx	Is the word 	...	iconicity	254	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
