word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
and	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bargain	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
boot	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
caramel	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
clinical	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cook	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
daylight	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dismiss	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
elk	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
farming	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
foreplay	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
goose	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hedgehog	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
impulse	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
kindness	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
loosen	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
microscope	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nectar	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
overhaul	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pillar	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
print	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
really	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rising	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
secure	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
skip	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
spook	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
succumb	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
the	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
troll	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
viewer	Is the word 	...	iconicity	293	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
