word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
alligator	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
backbone	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bloody	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cabinet	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chubby	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
conscious	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
curiosity	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
diner	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
earthly	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
eye	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flu	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
girlfriend	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
harsh	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hypnotize	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
jog	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
liquid	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
medallion	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mushroom	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
orchard	Is the word 	...	iconicity	222	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
