word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
alpha	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
backup	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
blowout	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
calculus	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cinnamon	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
consolation	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cushion	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
directive	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
eating	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fabric	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flush	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
glassware	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hateful	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
idealism	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
joyous	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
litter	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
meek	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mutate	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
organize	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
perversion	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pregnancy	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rambling	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
reveal	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scratches	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
simplicity	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
speckle	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stroke	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
telephone	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
transpire	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
variety	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
widen	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ahem	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
belittle	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
checker	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
corral	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
devocalize	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
empathetic	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
floozy	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
haiku	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
inconceivable	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
irreproducible	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mama	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nosh	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
piazza	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rabbi	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
satchel	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
souffle	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
thatch	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unglue	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wiry	Is the word 	...	iconicity	234	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
