word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
angelic	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bark	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
booth	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
carbon	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
clipboard	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cookie	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
daytime	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disobey	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
eloquent	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fart	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
foresight	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gorgeous	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hefty	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
in	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
king	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lord	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
microwave	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
need	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
overheat	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pillowcase	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
printing	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
reap	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
risky	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sedate	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
skull	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
spoon	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
suck	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
their	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
troop	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
viewpoint	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
woman	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
analogical	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
blain	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
clamber	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crossness	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
discompose	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
envoy	Is the word 	...	iconicity	295	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
