word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
aimless	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Aurora	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
blazing	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
burner	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
children	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
condiment	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crumble	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dial	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dumb	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
expense	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flexed	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gear	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
handling	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
humpback	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
jackass	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
light	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
materialism	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
moustache	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
older	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pen	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
postpone	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
quiver	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
resign	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scarcely	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shrew	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
soulful	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
storybook	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tapestry	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tow	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
urgent	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wet	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
adhesive	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bankruptcy	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
carve	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
consummate	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
depressurize	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
education	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fetid	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
grippy	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
impute	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
intrepid	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
loved	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Needles	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
perplexed	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
puny	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rubbery	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
smoky	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Tarmac	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
underachieve	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
westernize	Is the word 	...	iconicity	183	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
