word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
analytic	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
baptism	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
booklet	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cape	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
click	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
convert	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dashing	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dishwater	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
elementary	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fang	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
forefather	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
goldsmith	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
heat	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
important	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
kidney	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
look	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
meter	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nearly	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
overcome	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pigment	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
primate	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
readiness	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ringworm	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
seclusion	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
skill	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
splitting	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
substitute	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
text	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
trio	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
vice	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
withhold	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
amicable	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
biopsy	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
citadel	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crevice	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disarticulate	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
entice	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
frightened	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
helm	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
indigent	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
joviality	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
meager	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
oodles	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
plume	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rebuff	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scrawl	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
spreader	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tofu	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unorthodox	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
yowl	Is the word 	...	iconicity	284	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
