word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
allow	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
backed	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bloomer	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cactus	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chuckle	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
consent	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
curl	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dinosaur	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
earthworm	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
eyebrow	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fluctuation	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
given	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
harvester	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hysteria	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
join	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
list	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
median	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
music	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
orchid	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
perplex	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
predicament	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rainy	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
retiring	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scrabble	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
silicone	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
spear	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
striker	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tedious	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
transcribe	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
vandalize	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wholesome	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
African	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
befall	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Chardonnay	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cooperative	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
detestable	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
embody	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flawed	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gurney	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
incoercible	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
irrefutable	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
maize	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nominative	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
phoebe	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
quibble	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sanctity	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sombrero	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
terrier	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unfazed	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wimpy	Is the word 	...	iconicity	224	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
