word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
airlift	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
autism	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
blend	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bus	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chimp	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
condolence	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crust	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
diary	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
durable	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
explain	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flinch	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
general	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
handstand	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hunger	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
jaguar	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
like	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mathematics	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
move	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
omit	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pendulum	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
potency	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rabbit	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
resolve	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scatter	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shrug	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sour	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
straighten	Is the word 	...	iconicity	189	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
