word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
agreement	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
audio	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
blank	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bureaucracy	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chief	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
concussion	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crude	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dew	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dude	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
expansion	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fleece	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gauge	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
handicapped	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
humiliation	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
itchy	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lifeless	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
masturbate	Is the word 	...	iconicity	177	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
