word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
adorable	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ashtray	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
beyond	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
brotherhood	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chaperone	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
commonplace	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
credential	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deputy	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
draw	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ever	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
firefly	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
function	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gullible	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hornet	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
interject	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lecture	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
manly	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
monitor	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
obituary	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pasture	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
policy	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
puncture	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
relocate	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
salt	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shell	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
snuff	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stencil	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
symbol	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
toast	Is the word 	...	iconicity	118	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
