word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
acronym	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
archway	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
begin	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
breeze	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cent	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
colony	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cowbell	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
delirious	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
doorbell	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
equilateral	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
field	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fridge	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
groove	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hollow	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
install	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
launcher	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mainstream	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mix	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nourishment	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
paraphrase	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pledge	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
province	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
register	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
runway	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shading	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
smuggle	Is the word 	...	iconicity	77	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
