word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
amusing	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bank	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bonkers	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
canteen	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
clearance	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
contrast	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
darkness	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disgruntled	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
electrolyte	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
famine	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
forbidding	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
godmother	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
heartbeat	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
implement	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
keystone	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lollipop	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
messy	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nauseous	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
oven	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pier	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
prick	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ray	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rightful	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
seasonal	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sketchpad	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
splatter	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
subscribe	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
test	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tried	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
veteran	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wishful	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
amen	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
billfold	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cipher	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
creditable	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disagreement	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
entangle	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
French	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
heft	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
indeterminable	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
jive	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
materialistic	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
okra	Is the word 	...	iconicity	277	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
