word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
affiliate	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
astonishment	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
birth	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
buggy	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cheapskate	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
complain	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
critical	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
destruct	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
drive	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
excavation	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flake	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
gain	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
haggle	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
house	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
invert	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lengthy	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
marketplace	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mortal	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
obtain	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
paycheck	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
poorly	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pyramid	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
repay	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sarcasm	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shoe	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
solar	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stimulant	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tactic	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tonsil	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unreachable	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
weakness	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
accordionist	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
authoritarian	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
calligraphy	Is the word 	...	iconicity	145	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
