word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
accurate	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
approach	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bed	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
breach	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cautious	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
coke	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
courageous	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
deform	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
doing	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
enticement	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ferry	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fraud	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
grew	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
historic	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
inn	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
large	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
magical	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mislead	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nose	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
panic	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
plausible	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
prosperity	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
refinery	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rubble	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
settling	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
small	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stale	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
surplus	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
throwback	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
twister	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wacky	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
yacht	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
arbitrate	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
braise	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
collie	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dawdle	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disrepute	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
excepting	Is the word 	...	iconicity	57	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
