word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
action	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
argument	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
behavior	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bribe	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
centipede	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
colorless	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crab	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
delude	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
doorway	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
erect	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fifty	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fright	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
grouch	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
homebound	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
instinctive	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
law	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
major	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mob	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
now	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
parental	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
plug	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
prudence	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
regret	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rust	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shaft	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
snap	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
starlight	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
swear	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tiger	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
uncover	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Wanderer	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
younger	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
artisan	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
brooch	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
compactor	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
decree	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
distressful	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
exonerate	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
geriatric	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ideology	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
innate	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
leaven	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
molt	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
parcel	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
presuming	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
reputation	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shiner	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
successful	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
twang	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
vegetal	Is the word 	...	iconicity	82	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
