word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
among	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
band	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bombed	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
canine	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
classy	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
continuous	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dandy	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
discretion	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
elbow	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fall	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
footing	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
goat	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
heal	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
immune	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
keg	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lodging	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
merger	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
nation	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
output	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pickle	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pretzel	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rattling	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ridge	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
seamless	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
size	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
spirit	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sub	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
termite	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tribute	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
versatile	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wiper	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
amalgamate	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bigot	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chrysanthemum	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crass	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disable	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
enjoyment	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
frankincense	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hearten	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
indefinite	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
jeer	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Marxism	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
odometer	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
planetary	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rattler	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
schnorrer	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
spiritualize	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tiled	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
unlawful	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
writhe	Is the word 	...	iconicity	268	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
