word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
allies	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
backache	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bloodstream	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
cabin	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chronicle	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
conscience	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
curfew	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dine	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
earthling	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
exuberant	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flown	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
girl	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
harpoon	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hypnotism	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
jockey	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lipstick	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
medal	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mush	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
orbital	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
peroxide	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
precise	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rainfall	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
retire	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scout	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
silence	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
speak	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stride	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
technical	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
transcend	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
van	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
who	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
affordable	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
beeper	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chaplain	Is the word 	...	iconicity	221	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
