word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
ambassador	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
baker	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
boat	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
camper	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
clammy	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
contagious	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
dabble	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
disciplinary	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
educate	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
fade	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
folk	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
glorify	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
headband	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
illicit	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
junior	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
lobby	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mend	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
naked	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ours	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
phobia	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
preschool	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rapture	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rewrite	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scrubbed	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
sinner	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
spew	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
studio	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tenant	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
treasury	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
vend	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
wind	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
alleviate	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bespoke	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chiropractor	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
countess	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
digit	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
encyclopedia	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
forked	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
harpsichord	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
incorrigible	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
ivy	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
maraud	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
obligatory	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
piranha	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
rang	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scallion	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
speck	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
thrum	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
uninterested	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
woofer	Is the word 	...	iconicity	252	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
Please choose the right-most option			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Please choose the middle option			catch	4	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
The word red has two letters			catch	1	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
Squares have four sides			catch	7	(1) Strongly disagree	(2)	(3)	(4)	(5)	(6)	(7) Strongly agree
