word	question_prompt_pre	question_prompt_post	question_type	bin	choice1	choice2	choice3	choice4	choice5	choice6	choice7
airway	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
autumn	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
blew	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
bust	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
chipper	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
confess	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
crypt	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
did	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
duster	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
exploitation	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
flipping	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
genetic	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hangman	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
hunting	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
jasmine	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
limb	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
mature	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
much	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
only	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
penny	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
pottery	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
racism	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
respectable	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
scenario	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
shut	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
southern	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
stranger	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
tasteful	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
traceable	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
useless	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
when	Is the word 	...	iconicity	194	(1) Not iconic at all	(2)	(3)	(4)	(5)	(6)	(7) Very iconic
